precursorID,name,key,scaffold_group,parent_formal_charge,mh_mz,source,in_msg15_recorded_all,in_msg15_parent_all,in_muru_exposed_populations,in_muru_registry,in_study2_pop,in_comparator_pop,in_msnlib_9lib,scaffold_in_muru_exposed_populations,scaffold_in_muru_registry,scaffold_in_study2_pop,scaffold_in_comparator_pop,scaffold_in_msg15_all,name_route_in_msg15,name_key_matches_db,db_MH_in_hilicpos,in_mw_subjects,mw_subject_name
PM0000850,Prednisolone phosphate,JDOZJEUDSLGTLU,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,0.0,441.167280985,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Prednisolone phosphate
PM0000853,Pregabalin,AYXYPKUFHZROOJ,__ACYCLIC__AYXYPKUFHZROOJ,0.0,160.133205251,db_smiles,True,True,False,False,False,False,False,False,False,False,False,True,,,True,True,Pregabalin
PM0000854,Pregnenolone,ORNBQBCIOKFOEO,C1=C2CCCCC2C2CCC3CCCC3C2C1,0.0,317.247506731,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Pregnenolone
PM0000855,Pregnenolone succinate,OZZAYJQNMKMUSD,C1=C2CCCCC2C2CCC3CCCC3C2C1,0.0,417.2635507189999,db_smiles,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,Pregnenolone succinate
PM0000856,Prenisolone hemisuccinate,APGDTXUMTIZLCJ,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,0.0,461.2169944509999,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Prenisolone hemisuccinate
PM0000857,Pridinol,RQXCLMGKHJWMOA,c1ccc(C(CCN2CCCCC2)c2ccccc2)cc1,0.0,296.200890887,db_smiles,True,True,False,False,False,False,False,False,False,False,False,True,,,True,True,Pridinol
PM0000858,Prilocaine,MVFGUOIZUNYYSO,c1ccccc1,0.0,221.164839727,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Prilocaine
PM0000865,Procarbazine,CPTBDICYNRMXFX,c1ccccc1,0.0,222.160088695,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Procarbazine
PM0000868,Procodazole,XYWJNTOURDMTPI,c1ccc2[nH]cnc2c1,0.0,191.081504027,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Procodazole
PM0000873,Pronetalol,HRSANNODOVBCST,c1ccc2ccccc2c1,0.0,230.153940695,db_smiles,True,True,False,False,False,False,False,True,True,False,False,True,,,True,True,Pronetalol
PM0000874,Propafenone,JWHAUXFOSRPERK,O=C(CCc1ccccc1)c1ccccc1,0.0,342.206370191,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Propafenone
PM0000876,Proparacaine,KCLANYCVBBTKTO,c1ccccc1,0.0,295.201619159,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Proparacaine
PM0000877,Propionylcarnitine,UFAHZIUFPNSHSL,__ACYCLIC__UFAHZIUFPNSHSL,1.0,,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,False,True,Propionylcarnitine
PM0000878,Propofol,OLBCVFGFOZPWHH,c1ccccc1,0.0,179.143041663,db_smiles,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,Propofol
PM0000879,Propranolol,AQHHHDLHHXJYJD,c1ccc2ccccc2c1,0.0,260.164505379,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Propranolol
PM0000881,Protionamide,VRDIULHPQTYCLN,c1ccncc1,0.0,181.079395851,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Protionamide
PM0000882,Protoporphyrin,ZCFFYALKHPIRKJ,C1=Cc2cc3ccc(cc4ccc(cc5nc(cc1n2)C=C5)[nH]4)[nH]3,0.0,563.2652820349999,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Protoporphyrin
PM0000884,Proxyphylline,KYHQZNGJUGFTGR,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,0.0,239.113866775,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Proxyphylline
PM0000886,Pyridoxine,LXNHXLLTXMVWPM,c1ccncc1,0.0,170.081169679,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,False,True,Pyridoxine
PM0000889,Pyrithyldione,NZASCBIBXNPDMH,O=C1C=CNC(=O)C1,0.0,168.101905123,db_smiles,True,True,False,False,False,False,False,False,False,False,False,True,,,True,True,Pyrithyldione
PM0000890,Pyritinol,SIXLXDIJGIWWFU,c1cncc(CSSCc2cccnc2)c1,0.0,369.09372558699994,db_smiles,True,True,False,False,False,False,True,False,False,False,False,True,,,True,True,Pyritinol
PM0000891,Pyronaridine,DJUFPMUQJKWIJB,c1ccc2c(Nc3cc(CN4CCCC4)cc(CN4CCCC4)c3)c3ncccc3nc2c1,0.0,518.2317294110001,db_smiles,True,True,False,False,False,False,True,False,False,False,False,True,,,True,True,Pyronaridine
PM0000893,Quetiapine,URKOMYMAXPYINW,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1S2,0.0,384.174024507,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Quetiapine
PM0000895,Quinapril,JSDRRTOADPPCHY,O=C(CNCCCc1ccccc1)N1CCc2ccccc2C1,0.0,439.222748527,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Quinapril
PM0000897,Quinethazone,AGMMTXLNIQSRCG,O=C1NCNc2ccccc21,0.0,290.03606639099996,db_smiles,True,True,False,False,False,False,False,False,True,False,False,True,,,True,True,Quinethazone
PM0000899,Quinine,LOUPRKONTZGTKE,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,0.0,325.19105447499993,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,False,True,Quinine
PM0000900,Quinine ethylcarbonate,NSBRKSWSLRQPJW,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,0.0,397.212183843,db_smiles,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True,Quinine
PM0000901,Quipazine Maleate,XRXDAJYKGWNHTQ,c1ccc2nc(N3CCNCC3)ccc2c1,0.0,214.133873947,db_smiles,True,True,False,False,False,False,False,False,True,False,False,True,,,True,True,Quipazine Maleate
PM0000903,Racecadotril,ODUOJXZPIYUATO,O=C(CCc1ccccc1)NCC(=O)OCc1ccccc1,0.0,386.142055683,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Racecadotril
PM0000905,Ractopamine,YJQZYXCXBBCEAQ,c1ccc(CCCNCCc2ccccc2)cc1,0.0,302.17507006299996,db_smiles,True,True,True,True,False,False,False,True,True,False,False,True,,,True,True,Ractopamine
PM0000906,Rafoxanide,NEMNPWINWMHUMR,O=C(Nc1ccc(Oc2ccccc2)cc1)c1ccccc1,0.0,625.8278210390001,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,False,True,Rafoxanide
PM0000907,Ramelteon,YLXDSYKOBKBWJQ,c1cc2c(c3c1CCC3)CCO2,0.0,260.164505379,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,False,True,Ramelteon
PM0000911,Ranolazine,XKLMZUWKNUAPSZ,O=C(CN1CCN(CCCOc2ccccc2)CC1)Nc1ccccc1,0.0,428.25438300299993,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Ranolazine
PM0000912,Rebamipide,ALLWOAVDORUJLA,O=C(NCCc1cc(=O)[nH]c2ccccc12)c1ccccc1,0.0,371.079311107,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Rebamipide
PM0000913,Repaglinide,FAEKWTJYAYMJKF,O=C(Cc1ccccc1)NCc1ccccc1N1CCCCC1,0.0,453.274784099,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Repaglinide
PM0000916,Retinyl,QGNJRVVDBSJHIZ,C1=CCCCC1,0.0,329.247506731,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,False,True,Retinyl
PM0000917,Retinyl Palmitate,VYGQUTWHTHXGQB,C1=CCCCC1,0.0,525.466607627,db_smiles,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,Retinyl Palmitate
PM0000919,Riboflavin,AUNGANRZJHBGPY,O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1,0.0,377.1455608269999,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Riboflavin
PM0000921,Rifaximin,NZCRJKRKKOLAOJ,O=C1C=CC=CCCCCCCCCC=COC2Oc3ccc4cc(c5c(nc6ccccn65)c4c3C2=O)N1,0.0,786.3596359189999,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Rifaximin
PM0000922,Riluzole,FTALBRSUTCGOEG,c1ccc2scnc2c1,0.0,235.014744907,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Riluzole
PM0000923,Rimantadine,UBCHPRBFMUDMNC,C1C2CC3CC1CC(C2)C3,0.0,180.174676139,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Rimantadine
PM0000927,Ritonavir,NCDNCNXCDXHOMX,O=C(CNC(=O)NCc1cscn1)NC(CCC(Cc1ccccc1)NC(=O)OCc1cncs1)Cc1ccccc1,0.0,721.320037103,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Ritonavir
PM0000929,Rocuronium,YXRDKMPIGHSVRX,C1CC[NH+](C2CC3CCC4C5CC(N6CCOCC6)CCC5CCC4C3C2)C1,1.0,,db_smiles,False,False,True,True,False,False,True,True,True,False,False,False,False,True,True,True,Rocuronium
PM0000932,Ropinirole,UHSKFQJFRQCDBE,O=C1Cc2ccccc2N1,0.0,261.196139855,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Ropinirole
PM0000935,Roxithromycin,RXZBMPWDPOLZGW,N=C1CCCCOC(=O)CC(OC2CCCCO2)CC(OC2CCCCO2)CCC1,0.0,837.5318461989999,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Roxithromycin
PM0000936,Rufloxacin,NJCJBUHJQLFDSW,O=c1ccn2c3c(c(N4CCNCC4)ccc13)SCC2,0.0,364.1125671229999,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Rufloxacin
PM0000939,Salinomycin,KQXDHUJYNAXLNZ,O=C(CCCC1CCCCO1)CC1CCCC2(C=CCC3(CCC(C4CCCCO4)O3)O2)O1,0.0,751.4990895270001,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,False,True,Salinomycin
PM0000942,Sarafloxacin,XBHBWNFJWIASRO,O=c1ccn(-c2ccccc2)c2cc(N3CCNCC3)ccc12,0.0,386.131074311,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Sarafloxacin
PM0000943,Saxagliptin,QGJUIPDUBHWZPV,O=C(CC12CC3CC(CC(C3)C1)C2)N1CCC2CC21,0.0,316.201953507,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Saxagliptin
PM0000945,Secnidazole,KPQZUUQMTUIKBP,c1c[nH]cn1,0.0,186.087317679,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Secnidazole
PM0000946,Securinine,SWZMSZQQJRKFBP,O=C1C=C2C=CC3CC2(O1)C1CCCCN31,0.0,218.117555187,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Securinine
PM0000947,Selamectin,AFJYYKSVHJGXSN,N=C1C=CC2C(=O)OC3CC(CC=CC(OC4CCCCO4)CC=CC=C4COC1C42)OC1(CCCC(C2CCCCC2)O1)C3,0.0,770.4473883029999,db_smiles,True,True,False,False,False,False,True,False,False,False,False,True,,,False,True,Selamectin
PM0000948,Selegiline,MEZLKOACVSPNER,c1ccccc1,0.0,188.143376011,db_smiles,True,True,True,True,False,False,False,True,True,False,False,True,,,True,True,Selegiline
PM0000950,Seratrodast,ZBVKEHDGYSLCCC,O=C1C=CC(=O)C(Cc2ccccc2)=C1,0.0,355.190385779,db_smiles,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,Seratrodast
PM0000951,Sertraline,VGKDLMBJGBXTGI,c1ccc(C2CCCc3ccccc32)cc1,0.0,306.081081371,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,False,True,Sertraline
PM0000952,Sildenafil,BNRNXUUZRGQAQC,O=c1[nH]c(-c2cccc(S(=O)(=O)N3CCNCC3)c2)nc2cn[nH]c12,0.0,475.2122009069999,db_smiles,True,True,True,True,False,False,True,False,True,False,False,True,,,True,True,Sildenafil
PM0000953,Silibinin,SEBFKMXJBCUCAI,O=C1CC(c2ccc3c(c2)OC(c2ccccc2)CO3)Oc2ccccc21,0.0,483.1285733709998,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Silibinin
PM0000954,Simvastatin,RYMZZMVNJRMUDD,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,0.0,419.2792007829999,db_smiles,True,True,False,False,False,False,True,True,True,False,False,True,,,True,True,Simvastatin
PM0000955,Sirolimus,QFJCIRLUMZQUOT,O=C1CCC=CCC(=O)CC(CCC2CCCCC2)OC(=O)C2CCCCN2C(=O)C(=O)C2CCCC(CCC=CC=CC=CCCC1)O2,0.0,914.5624180550002,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,False,True,Sirolimus
PM0000956,Sisomicin,URWAJWIAIPFPJE,C1=COC(OC2CCCC(OC3CCCCO3)C2)CC1,0.0,448.2765749910001,db_smiles,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,Sisomicin
PM0000958,Solifenacin,FBOUYBDGKBSUES,O=C(OC1CN2CCC1CC2)N1CCc2ccccc2C1c1ccccc1,0.0,363.206704539,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Solifenacin
PM0000960,Sparfloxacin,DZZWHBIBMUVIIW,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,0.0,393.173273471,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Sparfloxacin
PM0000964,Spiramycin,ACTOXUHEUCPTEW,O=C1CCCC(OC2CCC(OC3CCCCO3)CO2)CCCC(OC2CCCCO2)C=CC=CCCO1,0.0,843.5212815149999,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Spiramycin
PM0000966,Stavudine,XNKLLVCARDGLGL,O=c1ccn(C2C=CCO2)c(=O)[nH]1,0.0,225.086983331,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Stavudine
PM0000970,Sulbactam,FKENQMMABCRJMK,O=C1CC2N1CCS2(=O)=O,0.0,234.043069919,db_smiles,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,Sulbactam
PM0000977,Sulfadoxine,PJSFRIWCGOHTNF,O=S(=O)(Nc1ccncn1)c1ccccc1,0.0,311.080852395,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Sulfadoxine
PM0000985,Sulfanilamide,FDDDEECHVMSUSB,c1ccccc1,0.0,173.037924963,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Sulfanilamide
PM0000986,Sulfanitran,GWBPFRGXNGPPMF,O=S(=O)(Nc1ccccc1)c1ccccc1,0.0,336.064867983,db_smiles,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,True,Sulfanitran
PM0000992,Sulfisoxazole acetyl,JFNWFXVFBDDWCX,O=S(=O)(Nc1ccno1)c1ccccc1,0.0,310.085603427,db_smiles,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True,Sulfisoxazole
PM0000997,Sumatriptan,KQKPFRSPSRPDEB,c1ccc2[nH]ccc2c1,0.0,296.142724379,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Sumatriptan
PM0001000,Suvorexant,JYTNQNCOQXFQPK,O=C(c1ccccc1-n1nccn1)N1CCCN(c2nc3ccccc3o2)CC1,0.0,451.16437812300006,db_smiles,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,Suvorexant
PM0001001,Synephrine,YRCWQPVGYLYSOX,c1ccccc1,0.0,168.101905123,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Synephrine
PM0001003,Tacrolimus,QJJXYPPXXYFBGM,O=C1CC=CCCCCC2CCCC(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C=CC2CCCCC2)CCC1,0.0,804.489253115,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Tacrolimus
PM0001007,Taurine,XOAAWQZATWQOTB,__ACYCLIC__XOAAWQZATWQOTB,0.0,126.021940551,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,False,True,Taurine
PM0001008,Teicoplanin [A(2-1) Shown],YMWQIYMUNZBOOV,O=C1Cc2cccc(c2)Oc2cccc(c2)C2NC(=O)C(Cc3ccc(cc3)Oc3cc4cc(c3OC3CCCCO3)Oc3ccc(cc3)C(OC3CCCCO3)C3NC(=O)C(NC(=O)C4NC2=O)c2cccc(c2)-c2c(cccc2OC2CCCCO2)CNC3=O)N1,0.0,1876.5482083269987,db_smiles,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,Teicoplanin [A(2-1) Shown]
PM0001010,Telithromycin,LJVAJPDWBABPEJ,O=C1CC(=O)OCC2OC(=O)N(CCCCn3cnc(-c4cccnc4)c3)C2CC(=O)CCCC(OC2CCCCO2)C1,0.0,812.4804197469999,db_smiles,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,Telithromycin
PM0001011,Telmisartan,RMMXLENWKUUMAY,c1ccc(-c2ccc(Cn3cnc4ccc(-c5nc6ccccc6[nH]5)cc43)cc2)cc1,0.0,515.244152667,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Telmisartan
PM0001012,Temazepam,SEQDDYPDSLOBDC,O=C1CN=C(c2ccccc2)c2ccccc2N1,0.0,301.073831803,db_smiles,True,True,False,False,False,False,False,False,True,False,False,True,,,True,True,Temazepam
PM0001014,Teniposide,NRUKOCRGYNPUPR,O=C1OCC2C(OC3CCC4OC(c5cccs5)OCC4O3)c3cc4c(cc3C(c3ccccc3)C12)OCO4,0.0,657.163638551,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Teniposide
PM0001015,Tenofovir,SGOIRFVFHAKUTI,c1ncc2nc[nH]c2n1,0.0,288.085617025,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Tenofovir
PM0001016,Tenoxicam,LZNWYQJJBLGYLT,O=C(Nc1ccccn1)C1=Cc2sccc2S(=O)(=O)N1,0.0,338.02637429900005,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Tenoxicam
PM0001017,Tepoxalin,XYKWNRUXCOIMFZ,c1ccc(-c2ccnn2-c2ccccc2)cc1,0.0,386.12659564699993,db_smiles,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True,Tepoxalin
PM0001019,Terfenadine,GUGOEEXESWIERI,c1ccc(CCCCN2CCC(C(c3ccccc3)c3ccccc3)CC2)cc1,0.0,472.3210060189999,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Terfenadine
PM0001020,Terpin,RBNWAMSGVWEHFP,C1CCCCC1,0.0,173.153606347,db_smiles,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,Terpin
PM0001023,Tetradecyl sulfate,URLJMZWTXZTZRR,__ACYCLIC__URLJMZWTXZTZRR,0.0,295.19375690699997,db_smiles,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,Tetradecyl sulfate
PM0001024,Tetramisole,HLFSDGLLUJUHTE,c1ccc(C2CN3CCSC3=N2)cc1,0.0,205.079395851,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Tetramisole
PM0001025,Tetroquinone,DGQOCLATAPFASR,O=C1C=CC(=O)C=C1,0.0,173.008064315,db_smiles,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,Tetroquinone
PM0001027,Thiamine,JZRWCGZRTZMZEH,c1ncc(C[n+]2ccsc2)cn1,1.0,,db_smiles,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,Thiamine
PM0001028,Thiamphenicol,OTVAEFIXJLOWRX,c1ccccc1,0.0,356.012075407,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Thiamphenicol
PM0001029,Thioctic acid,AGBQKNBQESQNJD,C1CSSC1,0.0,207.050798155,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,False,True,Thioctic acid
PM0001030,Thiodiglycol,YODZTKMDCQEPHD,__ACYCLIC__YODZTKMDCQEPHD,0.0,123.047427027,db_smiles,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,Thiodiglycol
PM0001032,Thiotepa,FOCVUCIESVLUNU,S=P(N1CC1)(N1CC1)N1CC1,0.0,190.05623148099997,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Thiotepa
PM0001034,Thonzylamine,GULNIHOSWFYMRN,c1ccc(CNc2ncccn2)cc1,0.0,287.186637791,db_smiles,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,Thonzylamine
PM0001035,Threonine,AYFVYJQAPQTCCC,__ACYCLIC__AYFVYJQAPQTCCC,0.0,120.065519615,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,False,True,Threonine
PM0001036,Tiapride,JTVPZMFULRWINT,c1ccccc1,0.0,329.15295471499996,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Tiapride
PM0001038,Ticarcillin,OHKOGUYZJXTSFX,O=C(Cc1ccsc1)NC1C(=O)N2CCSC12,0.0,385.0522546989999,db_smiles,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,Ticarcillin
PM0001039,Tigecycline,SOVUOXKZCCAWOJ,O=C1C=CC2C(=O)C3=Cc4ccccc4CC3CC2C1,0.0,586.2871396749998,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,False,True,Tigecycline
PM0001040,Tiletamine,QAXBVGVYDCAVLV,O=C1CCCCC1c1cccs1,0.0,224.110361631,db_smiles,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,True,Tiletamine
PM0001041,Tilmicosin,JTSDBFGMPLKDCD,O=C1C=CC=CC(COC2CCCCO2)COC(=O)CCCC(OC2CCCCO2)C(CCN2CCCCC2)CC1,0.0,869.5733170870001,db_smiles,True,True,False,False,False,False,True,False,False,False,False,True,,,True,True,Tilmicosin
PM0001044,Timonacic,DZLNHFMRPBPULJ,C1CSCN1,0.0,134.027025931,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,False,True,Timonacic
PM0001047,Tiopronin,YTGJWQPHMWSCST,__ACYCLIC__YTGJWQPHMWSCST,0.0,164.037590615,db_smiles,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,Tiopronin
PM0001048,Tiratricol,UOWZUVNAGUAEQC,c1ccc(Oc2ccccc2)cc1,0.0,622.770779235,db_smiles,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,Tiratricol
PM0001050,Todralazine,WGZDBVOTUVNQFP,c1ccc2cnncc2c1,0.0,233.103302091,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Todralazine
PM0001054,Tolfenamic,YEZNLOUZAIOMLT,c1ccc(Nc2ccccc2)cc1,0.0,262.062932771,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Tolfenamic
PM0001056,Tolonium,KZEUBCUXBNEMSQ,[N+]=c1ccc2nc3ccccc3sc-2c1,1.0,,db_smiles,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,Tolonium
PM0001057,Tolperisone,FSKFPVLPFLJRQB,O=C(CCN1CCCCC1)c1ccccc1,0.0,246.185240823,db_smiles,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,True,Tolperisone
PM0001058,Toltrazuril,OCINXEZVIIVXFU,O=c1[nH]c(=O)n(-c2ccc(Oc3ccccc3)cc2)c(=O)[nH]1,0.0,426.07298805500005,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,False,True,Toltrazuril
PM0001059,Topiramate,KJADKKWYZYXHBB,C1OC2COC3OCOC3C2O1,0.0,340.106064099,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,False,True,Topiramate
PM0001060,Topotecan,UCFGDBYHRUNTLO,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3,0.0,422.171047303,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Topotecan
PM0001061,Toremifene,XFCLJVABOIYOMF,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,0.0,406.193218663,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Toremifene
PM0001062,Torsemide,NGBFQHCMQULJNZ,c1ccc(Nc2ccncc2)cc1,0.0,349.132887967,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Torsemide
PM0001064,Trandolapril,VXFJYXUZANRPDJ,O=C(CNCCCc1ccccc1)N1CCC2CCCCC21,0.0,431.254048655,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Trandolapril
PM0001065,Tranilast,NZHGWWWHIYHZNX,O=C(C=Cc1ccccc1)Nc1ccccc1,0.0,328.117949111,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Tranilast
PM0001067,Trazodone,PHLBKPHSAVXXEF,O=c1n(CCCN2CCN(c3ccccc3)CC2)nc2ccccn12,0.0,372.158564471,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Trazodone
PM0001071,Triclabendazole,NQPDXQQQCQDHHW,c1ccc(Oc2ccc3[nH]cnc3c2)cc1,0.0,358.957393415,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Triclabendazole
PM0001072,Triflupromazine,XSCGXQMFQXDFCW,c1ccc2c(c1)Nc1ccccc1S2,0.0,353.129380735,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,False,True,Triflupromazine
PM0001073,Trifluridine,VSQQQLOSPVPRAZ,O=c1ccn(C2CCCO2)c(=O)[nH]1,0.0,297.069282579,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,False,True,Trifluridine
PM0001075,Trilostane,KVJXBPDAXMEYOA,C1=CC2OC23CCC2C4CCCC4CCC2C3C1,0.0,330.206370191,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,False,True,Trilostane
PM0001076,Trimetazidine,UHWVSEOVJBQKBE,c1ccc(CN2CCNCC2)cc1,0.0,267.170319031,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Trimetazidine
PM0001080,Trimetozine,XWVOEFLBOSSYGM,O=C(c1ccccc1)N1CCOCC1,0.0,282.13359917500003,db_smiles,True,True,False,False,False,False,False,False,True,False,False,True,,,True,True,Trimetozine
PM0001081,Trimipramine,ZSCDBOWYZJWBIY,c1ccc2c(c1)CCc1ccccc1N2,0.0,295.216875299,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Trimipramine
PM0001085,Tropisetron,ZNRGQMMCGHDTEI,O=C(OC1CC2CCC(C1)N2)c1c[nH]c2ccccc12,0.0,285.159754347,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Tropisetron
PM0001086,Trospium,OYYDSUSKLWTMMQ,O=C(OC1CC2CCC(C1)[N+]21CCCC1)C(c1ccccc1)c1ccccc1,1.0,,db_smiles,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,Trospium
