key,name,scaffold_group,n_records,labs,ce_strings,itypes,max_ce_within_lab,in_msg15_all,in_msg15_train,in_msg15_val,in_msg15_test,in_msg15_parent_all,in_msg15_simchallenge,in_muru_registry,in_muru_registry_direct,in_muru_exposed_union,in_pr7_study2,in_comparator_common,in_msnlib_9lib,in_multims2_reserved,scaf_in_msg15_scaffolds,scaf_in_muru_registry_scaffolds,scaf_in_pr7_study2_scaffolds,scaf_in_comparator_scaffolds
REFJWTPEDVJJIY,Quercetin,O=c1cc(-c2ccccc2)oc2ccccc12,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
REJLGAUYTKNVJM,Alpha-Tomatine,C1CCC2(CC3C(CC4C3CCC3C5CCC(OC6CCC(OC7OCCC(OC8CCCCO8)C7OC7CCCCO7)CO6)CC5CCC34)O2)NC1,2,MC19,35eV|45eV,LC-ESI-ITFT,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
RELOBEOVXNHEDF,"(20R,22S,25S)-3beta-Acetoxy-22,26-acetimino-5alpha-cholestan-20-ol",C1CCC(CC2CCC3C2CCC2C4CCCCC4CCC23)NC1,1,MC01,70 HCD,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RERJQXYVIAWVRT,Epi-Inunolide-Cysteine,O=C1CC2CC=CCCC=CCC2O1,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RFDAIACWWDREDC,Glycocholic acid,C1CCC2C(C1)CCC1C3CCCC3CCC21,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
RFEIJEFRKIFCGS,"(25R)-N,N,N'-Trimethyl-3beta-amino-22,26-epimino-16beta,23-oxido-5alpha-cholest-22-en",C1CNC2=C(C1)OC1CC3C(CCC4C5CCCCC5CCC43)C1C2,1,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RFMMMVDNIPUKGG,N-ACETYLGLUTAMATE,__ACYCLIC__RFMMMVDNIPUKGG,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
RGHHSNMVTDWUBI,4-HYDROXYBENZALDEHYDE,c1ccccc1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
RGNXWPVNPFAADO,sulfuretin,O=C1C(=Cc2ccccc2)Oc2ccccc21,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False
RHGKLRLOHDJJDR,DL-Citrulline,__ACYCLIC__RHGKLRLOHDJJDR,8,"MC19,MC20,MC22",10|100|20|30|30eV|40|45eV|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
RJFAYQIBOAGBLC,SELENOMETHIONINE,__ACYCLIC__RJFAYQIBOAGBLC,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
RJKFOVLPORLFTN,Progesterone,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
RODXRVNMMDRFIK,scopoletin,O=c1ccc2ccccc2o1,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ROHFNLRQFUQHCH,L-Leucine,__ACYCLIC__ROHFNLRQFUQHCH,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
RQFCJASXJCIDSX,Guanosine monophosphate,O=c1[nH]cnc2c1ncn2C1CCCO1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
RSDDHGSKLOSQFK,Auraptene,O=c1ccc2ccccc2o1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
RSZDAYHEZSRVHS,Suberosin,O=c1ccc2ccccc2o1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
RTIXKCRFFJGDFG,chrysin,O=c1cc(-c2ccccc2)oc2ccccc12,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
RVBQVNIEBNWSIX,"8ß-angeloyloxy-14-oxo-4ß,9ß-dihydroxy-guaia-11(13)-en-6,12-olide",C=C1C(=O)OC2C1CCCC1CCCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RVYZEACRYKBEAG,γ-Isoalantolactone-Cysteine,O=C1CC2CC3=CCCCC3CC2O1,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RWNHLTKFBKYDOJ,Arjunolic acid,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,1,MC25,0.3,LC-ESI-ITFT,1,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False
RWQNBRDOKXIBIV,THYMINE,O=c1cc[nH]c(=O)[nH]1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False
RWSXRVCMGQZWBV,Glutathione,__ACYCLIC__RWSXRVCMGQZWBV,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
RXGUTQNKCXHALN,p-Coumaroyl Tyramine,O=C(C=Cc1ccccc1)NCCc1ccccc1,1,MC19,35eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
RYYVLZVUVIJVGH,Caffeine,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,11,"MC19,MC20,MC22,MC25",0.3|10|100|20|30|30eV|35eV|40|45eV|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
RZLFGHCMZDNVNK,"(2aS,4S,6aS,6bS,8aS,8bR,9S,12R,14aR,15aS,15bR)-6a,8a,9,12-tetramethyl-1,2,2a,3,4,5,6,6a,6b,7,8,8a,8b,9,10,11,12,13,14a,15,15a,15b-docosahydronaphtho[2'',1'':4',5']indeno[1',2':5,6]pyrano[3,2-b]pyridin-4-ol",C1CNC2=C(C1)OC1CC3C(CCC4C5CCCCC5CCC43)C1C2,1,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RZRNAYUHWVFMIP,OLEOYL-GLYCEROL,__ACYCLIC__RZRNAYUHWVFMIP,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
RZZPDXZPRHQOCG,CITICOLINE,O=c1ncccn1C1CCCO1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
SCEPATPTKMFDSR,Kaempferol 3-rutinoside-7-glucoside,O=c1c(OC2CCCC(COC3CCCCO3)O2)c(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,2,MC19,35eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
SEOVTRFCIGRIMH,3-indole-acetic acid,c1ccc2[nH]ccc2c1,8,"MC19,MC20,MC22",10|100|20|30|30eV|40|45eV|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
SFLSHLFXELFNJZ,Norepinephrine,c1ccccc1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
SFUVCMKSYKHYLD,FeruloylPutrescine,c1ccccc1,2,MC19,35eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
SGEWCQFRYRRZDC,Vitexin,O=c1cc(-c2ccccc2)oc2c(C3CCCCO3)cccc12,2,"MC19,MC25",0.3|45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
SGPLNSURQYXVNX,N-Nitrosotomatidin,C1CCC2(CC3C(CC4C3CCC3C5CCCCC5CCC34)O2)NC1,1,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
SGTCGCCQZOUMJJ,Scopolin,O=c1ccc2ccc(OC3CCCCO3)cc2o1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
SHYAGPHGQLBLBC,"N-Benzyloxycarbonyl-22,26-epimino-23beta-methoxy-16beta,23-epoxy-5alpha,22alphaH,25alphaH-cholestan-3-on",O=C1CCC2C(CCC3C2CCC2C4CC5C(CCCN5C(=O)OCc5ccccc5)OC4CC23)C1,1,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SIKJAQJRHWYJAI,Indole,c1ccc2[nH]ccc2c1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
SIOXPEMLGUPBBT,Picolinic acid,c1ccncc1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
SJHVRBSHKTUXLG,7-Methylthioheptyl glucosinolate,C1CCOCC1,1,MC15,30,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
SLRCCWJSBJZJBV,(-)-Sparteine,C1CCN2CC3CC(CN4CCCCC34)C2C1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
SLSIBLKBHNKZTB,skimmiamine,c1ccc2nc3occc3cc2c1,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
SLWWJZMPHJJOPH,3-DEHYDROSHIKIMATE,O=C1C=CCCC1,1,MC22,30eV,LC-ESI-QFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
SNDPXSYFESPGGJ,NORVALINE,__ACYCLIC__SNDPXSYFESPGGJ,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
SNNXBJRQHYORMV,"(3S,5S,8R,9S,10S,13S,14S,16R,17R)-10,13-dimethyl-17-((S)-1-(5-methylpyridin-2-yl)ethyl)hexadecahydro-1H-cyclopenta[a]phenanthrene-3,16-diyl diacetate",c1ccc(CC2CCC3C2CCC2C4CCCCC4CCC23)nc1,1,MC01,70 HCD,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SNZRAKOFDSGBRF,"2-oxo-8(2-methyl-2,3-epoxybutanoyl)-guaia-1(10),3,11,(13)-trien-6,12-olide",C=C1C(=O)OC2C3C=CC(=O)C3=CCC(OC(=O)C3CO3)C12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SOSLMHZOJATCCP,Afzelin,O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2ccccc12,1,MC09,"15,30,45 (NCE)",LC-ESI-QFT,0,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
SOVNCTNQAWWYAQ,Xanthotoxol geranyl ether,O=c1ccc2cc3ccoc3cc2o1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
SPUFXPFDJYNCFD,Quercetin-3-rutinoside-7-glucoside,O=c1c(OC2CCCC(COC3CCCCO3)O2)c(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,1,MC19,35eV,LC-ESI-ITFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
SQOJOAFXDQDRGF,Ginkgolide B,O=C1CC2C(CC34C5CCC36CC(=O)OC6OC24C(=O)O5)O1,1,MC09,"15,30,45 (NCE)",LC-ESI-QFT,0,True,False,True,False,True,True,True,True,True,False,False,True,False,True,True,False,False
SQVRNKJHWKZAKO,N-Acetylneuraminic acid,C1CCOCC1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
SRNWOUGRCWSEMX,ADENOSINE DIPHOSPHATE RIBOSE,O=[PH](OCC1CCCO1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
SSSJVSLVSRLKJP,"benzyl (2aS,4S,6aS,6bS,8aS,8bR,9S,12R,14aR,15aS,15bR)-4-acetoxy-6a,8a,9,12-tetramethyl-2,2a,3,4,5,6,6a,6b,7,8,8a,8b,9,11,12,13,14a,15,15a,15b-icosahydronaphtho[2'',1'':4',5']indeno[1',2':5,6]pyrano[3,2-b]pyridine-10(1H)-carboxylate",O=C(OCc1ccccc1)N1CCCC2=C1CC1C(CC3C1CCC1C4CCCCC4CCC13)O2,1,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SUHOOTKUPISOBE,ETHANOLAMINE PHOSPHATE,__ACYCLIC__SUHOOTKUPISOBE,2,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
SULYEHHGGXARJS,"2',4'-DIHYDROXYACETOPHENONE",c1ccccc1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
SVOZVFTXNDIEBH,Sinapoyl.malate,c1ccccc1,1,MC15,30,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
SXTAYKAGBXMACB,METHIONINE SULFOXIMINE,__ACYCLIC__SXTAYKAGBXMACB,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
SYTYLPHCLSSCOJ,6-Hydroxy-7-methoxychromen-2-one,O=c1ccc2ccccc2o1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
TUHVEAJXIMEOSA,4-GUANIDINOBUTANOATE,__ACYCLIC__TUHVEAJXIMEOSA,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
TVQVDZKWITZCIB,7-Methoxy-6-(3-methylbut-2-enoxy)chromen-2-one,O=c1ccc2ccccc2o1,1,MC19,45eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
TYCAURZHHZNQJD,N-2-Brom-benzyliden-solanocapsin,C(=NC1CCC2C(CCC3C2CCC2C4CC5NCCCC5OC4CC23)C1)c1ccccc1,1,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TZBBUVFNZDBEEJ,Leptocarpin,C=C1C(=O)OC2C=CCCC3OC3CCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TZBJGXHYKVUXJN,genistein,O=c1c(-c2ccccc2)coc2ccccc12,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,False,False
TZWZKDULKILUPV,N-Decanoyl-L-homoserine lactone,O=C1CCCO1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
UAHWPYUMFXYFJY,Myrcene,__ACYCLIC__UAHWPYUMFXYFJY,1,MC01,35 CID,APCI-ITFT,0,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
UBORTCNDUKBEOP,XANTHOSINE,c1ncc2ncn(C3CCCO3)c2n1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
UCMIRNVEIXFBKS,beta-Alanine,__ACYCLIC__UCMIRNVEIXFBKS,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
UCTWMZQNUQWSLP,Epinephrine,c1ccccc1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
UDMBCSSLTHHNCD,Adenosine monophosphate,c1ncc2ncn(C3CCCO3)c2n1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False
UEFXHAIMDIUNBV,"Niveusin C, des-3-hydroxy",C=C1C(=O)OC2C=CC3CCC(CCC12)O3,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
UELPQYXGRIZTHA,Rotundin,C=C1C(=O)OC2C=CCCC3OC3CCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
UFAHZIUFPNSHSL,Propionylcarnitine,__ACYCLIC__UFAHZIUFPNSHSL,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
UFIVEPVSAGBUSI,DIHYDROOROTATE,O=C1CCNC(=O)N1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
UFULAYFCSOUIOV,Cysteamine,__ACYCLIC__UFULAYFCSOUIOV,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False
UFYKDFXCZBTLOO,GLUCOSAMINATE,__ACYCLIC__UFYKDFXCZBTLOO,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
UGQMRVRMYYASKQ,Inosine,O=c1nc[nH]c2c1ncn2C1CCCO1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,False,True,False,False
UHDGCWIWMRVCDJ,Cytidine,O=c1ncccn1C1CCCO1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
UIJIQXGRFSPYQW,THIOPURINE S-METHYLETHER,c1ncc2[nH]cnc2n1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
UIKROCXWUNQSPJ,Cotinine,O=C1CCC(c2cccnc2)N1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
UIRIUZIQDZUXQT,"(20R)-3beta,16beta-Diacetoxy-20-(5-methyl-pyridyl)-5alpha-pregnan-20-ol",c1ccc(CC2CCC3C2CCC2C4CCCCC4CCC23)nc1,1,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
UKAUYVFTDYCKQA,L-Homoserine,__ACYCLIC__UKAUYVFTDYCKQA,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
UKFXDFUAPNAMPJ,ETHYLMALONATE,__ACYCLIC__UKFXDFUAPNAMPJ,1,MC22,30eV,LC-ESI-QFT,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ULQWKETUACYZLI,Dihomo-gamma-Linolenoyl ethanolamide,__ACYCLIC__ULQWKETUACYZLI,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ULSIYEODSMZIPX,PHENYLETHANOLAMINE,c1ccccc1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
ULSUXBXHSYSGDT,Tangeretin,O=c1cc(-c2ccccc2)oc2ccccc12,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
UMVSOHBRAQTGQI,lactucopicrin,C=C1C(=O)OC2C3C=CC(=O)C3=CCC(OC(=O)Cc3ccccc3)C12,1,MC25,0.3,LC-ESI-ITFT,1,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
URFCJEUYXNAHFI,pinocembrin,O=C1CC(c2ccccc2)Oc2ccccc21,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
URPVDDXMEZAEJY,melicopicine,O=c1c2ccccc2[nH]c2ccccc12,1,MC25,0.3,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
USMGBEDASIFJNA,Tirotundifolin B,C=C1C(=O)OC2C3=CCCCC3CCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
UUSBJNDAAOUQAC,N-CaffeoylAgmatine,c1ccccc1,2,MC19,35eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
UWQYBLOHTQWSQD,mulberrin,O=c1cc(-c2ccccc2)oc2ccccc12,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
UXAFRQPVHYZDED,Colchicoside,O=c1cccc2c(c1)CCCc1cc(OC3CCCCO3)ccc1-2,1,MC19,45eV,LC-ESI-ITFT,1,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False
UYEUUXMDVNYCAM,"2,4-DIHYDROXYPTERIDINE",O=c1[nH]c(=O)c2nccnc2[nH]1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
UYPYRKYUKCHHIB,Trimethylamine N-oxide,__ACYCLIC__UYPYRKYUKCHHIB,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
UYTPUPDQBNUYGX,GUANINE,O=c1nc[nH]c2nc[nH]c12,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
UZTFMUBKZQVKLK,4-ACETAMIDOBUTANOATE,__ACYCLIC__UZTFMUBKZQVKLK,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
VBJUSTDQWZEPOB,"(22S,25S)-22,26-Nitrosepimino-5alpha-cholestan-3beta-16alpha-diol",C1CCC(CC2CCC3C2CCC2C4CCCCC4CCC23)NC1,1,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VCCNKWWXYVWTLT,Neodiosmin,O=c1cc(-c2ccccc2)oc2cc(OC3OCCCC3OC3CCCCO3)ccc12,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
VCKKOKFHYUHPPZ,3alpha-Amino-5alpha-solanidan,C1CCC2C(C1)CCC1C2CCC2C1CC1C2CC2CCCCN21,2,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
VCKPUUFAIGNJHC,Hydroxykynurenine,c1ccccc1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
VCYNHQOAZQMPOJ,"(22R,25R)-5alpha-Spirosolan-3-on",O=C1CCC2C(CCC3C2CCC2C4CC5(CCCCN5)OC4CC23)C1,1,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VEPUCZUJLKAVNM,Ginkgolic acid C13:0,c1ccccc1,1,MC09,"15,30,45 (NCE)",LC-ESI-QFT,0,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
VEYYWZRYIYDQJM,N-Alpha-acetyllysine,__ACYCLIC__VEYYWZRYIYDQJM,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
VFFNZZXXTGXBOG,N-Butyryl-L-homoserine lactone,O=C1CCCO1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
VGONTNSXDCQUGY,Deoxyinosine,O=c1[nH]cnc2c1ncn2C1CCCO1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
VHBGSNIGTMGOSL,"5,6-Dihydroconimin",C1CCC2C(C1)CCC1C2CCC23CNCC2CCC13,1,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VHOPIWUPYREUSE,N-Feruloyl Lysine,c1ccccc1,1,MC19,35eV,LC-ESI-ITFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
VHRGRCVQAFMJIZ,Cadaverine,__ACYCLIC__VHRGRCVQAFMJIZ,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
VJQAFLAZRVKAKM,lactucin,C=C1C(=O)OC2C3C=CC(=O)C3=CCCC12,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
VJSBNBBOSZJDKB,Cer(d18:1/24:1(15Z)),__ACYCLIC__VJSBNBBOSZJDKB,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VKWNXJLVNFOOOS,Tirotundin,C=C1C(=O)OC2CCC3CCC(CCC12)O3,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VLBPIWYTPAXCFJ,Lyso-PAF C16,__ACYCLIC__VLBPIWYTPAXCFJ,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
VOCGSQHKPZSIKB,Bavachinin,O=C1CC(c2ccccc2)Oc2ccccc21,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
VODZWWMEJITOND,Ceramide (d18:1/18:0),__ACYCLIC__VODZWWMEJITOND,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
