key,name,scaffold_group,n_records,labs,ce_strings,itypes,max_ce_within_lab,in_msg15_all,in_msg15_train,in_msg15_val,in_msg15_test,in_msg15_parent_all,in_msg15_simchallenge,in_muru_registry,in_muru_registry_direct,in_muru_exposed_union,in_pr7_study2,in_comparator_common,in_msnlib_9lib,in_multims2_reserved,scaf_in_msg15_scaffolds,scaf_in_muru_registry_scaffolds,scaf_in_pr7_study2_scaffolds,scaf_in_comparator_scaffolds
BHQCQFFYRZLCQQ,Cholic Acid,C1CCC2C(C1)CCC1C3CCCC3CCC21,5,"MC10,MC22",100|15 / 50|30|30eV|60,"LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
BHTRKEVKTKCXOH,TauroChenoDeoxyCholic Acid,C1CCC2C(C1)CCC1C3CCCC3CCC21,6,MC10,10|100|30|60,LC-ESI-QTOF,4,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
BIMHWDJKNOMNLD,5-Hydroxyindole-2-carboxylic acid,c1ccc2[nH]ccc2c1,2,MC21,15|15.00,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
BIRSGZKFKXLSJQ,6-phosphogluconic acid,__ACYCLIC__BIRSGZKFKXLSJQ,24,"MC05,MC10,MC20,MC22,MC23","-10, -35, -60V|10|100|15 / 50|20|30|30eV|40|60","LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
BITYXLXUCSKTJS,2-isopropyl-malic acid,__ACYCLIC__BITYXLXUCSKTJS,1,MC05,"-10, -35, -60V",LC-ESI-QTOF,0,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
BJEPYKJPYRNKOW,D-(+)-malic acid,__ACYCLIC__BJEPYKJPYRNKOW,10,"MC05,MC10,MC20","-10, -35, -60V|10|100|15 / 50|20|30|40|60","LC-ESI-ITFT,LC-ESI-QTOF",6,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
BJHIKXHVCXFQLS,D-Tagatose,__ACYCLIC__BJHIKXHVCXFQLS,7,"MC02,MC05,MC21","-10, -35, -60V|0.6458333|15.00|16.88|21.23|6.0000000","ESI-TOF,LC-ESI-QTOF",3,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False
BJIOGJUNALELMI,Isoeugenol,c1ccccc1,3,"MC02,MC21",0.6458333|15.00|6.0000000,"ESI-TOF,LC-ESI-QTOF",2,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
BJQHLKABXJIVAM,Bis(2-ethylhexyl) phthalate,c1ccccc1,3,MC23,10|20|40,LC-ESI-QTOF,3,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
BJRNKVDFDLYUGJ,Arbutin,c1ccc(OC2CCCCO2)cc1,1,MC11,50eV,LC-ESI-QTOF,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
BKAJNAXTPSGJCU,4-Methyl-2-oxovaleric acid,__ACYCLIC__BKAJNAXTPSGJCU,2,MC05,"-10, -35, -60V",LC-ESI-QTOF,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
BKAYIFDRRZZKNF,Acetylcarnosine,c1c[nH]cn1,12,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
BLDTUWFMPJJRPR,Salonitenolide,C=C1C(=O)OC2C=CCCC=CCCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
BLGXFZZNTVWLAY,Yohimbine,c1ccc2c3c([nH]c2c1)C1CC2CCCCC2CN1CC3,2,"MC08,MC25",0.3|30 eV,"ESI-QTOF,LC-ESI-ITFT",1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
BLHCMGRVFXRYRN,6-HYDROXYNICOTINATE,c1ccncc1,6,"MC22,MC23",10|20|30eV|40,"LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
BLUAFEHZUWYNDE,artemisinin,O=C1CC2CCCC3CCC4OOC32C(O1)O4,3,MC21,15.00|31.31,LC-ESI-QTOF,2,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
BMLZFLQMBMYVHG,Phellopterin,O=c1ccc2cc3ccoc3cc2o1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
BMQYVXCPAOLZOK,neopterin,O=c1nc[nH]c2nccnc12,1,MC05,"-10, -35, -60V",LC-ESI-QTOF,0,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True
BMVJFNLJSZHNNS,Budlein A,C=C1C(=O)OC2C=CC3=CC(=O)C(CCC12)O3,1,MC14,50eV,LC-ESI-ITFT,1,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
BNABBHGYYMZMOA,Amyloheptaose,C1CCC(OC2CCC(OC3CCC(OC4CCC(OC5CCC(OC6CCC(OC7CCCOC7)OC6)OC5)OC4)OC3)OC2)OC1,1,MC05,"-10, -35, -60V",LC-ESI-QTOF,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BNRXZEPOHPEEAS,Cysteineglutathione disulfide,__ACYCLIC__BNRXZEPOHPEEAS,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BNTSBBGKFQEZMC,"acyl sugar_S2:10 (5,5)",C1CCC(OC2CCCO2)OC1,1,MC18,35 NCE,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
BNYGSEIZBNUPPY,Costunolide-Cysteine,O=C1CC2CCC=CCCC=CC2O1,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BOPGDPNILDQYTO,NADH,O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,3,MC10,10|30|60,LC-ESI-QTOF,3,True,False,False,True,True,False,True,True,True,False,False,True,False,True,True,False,False
BOUDARFVWGDGSN,Putative_Betavulgaroside X,C=C1CCC2(C(=O)OC3CCCCO3)CCC3C(=CCC4C5CCC(OC6CC(OC7CCCCO7)CCO6)CC5CCC34)C2C1,1,MC07,20-40eV,LC-ESI-QTOF,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BOWVQLFMWHZBEF,C18:1 anandamide,__ACYCLIC__BOWVQLFMWHZBEF,9,"MC02,MC07,MC20",0.6458333|10|100|20|20-40eV|30|40|6.0000000|60,"ESI-TOF,LC-ESI-ITFT,LC-ESI-QTOF",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
BPMFZUMJYQTVII,Guanidoacetic acid,__ACYCLIC__BPMFZUMJYQTVII,3,"MC02,MC22",0.6458333|30eV|6.0000000,"ESI-TOF,LC-ESI-QFT",2,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
BPQSOCLDFWBDKN,Sphingosyl PE (d18:1),__ACYCLIC__BPQSOCLDFWBDKN,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BQMSKLCEWBSPPY,"7,25DihydroxyCholesterol",C1=C2CCCCC2C2CCC3CCCC3C2C1,5,MC10,10|100|15 / 50|30|60,LC-ESI-QTOF,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
BRGMHAYQAZFZDJ,N-Acetyl-D-Glucosamine 6-Phosphate,C1CCOCC1,1,MC10,30,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
BRMWTNUJHUMWMS,1-Methylhistidine,c1c[nH]cn1,6,"MC02,MC22,MC23",0.6458333|10|20|30eV|40|6.0000000,"ESI-TOF,LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
BSMILTTURCQDGJ,N-(3-Hydroxypropyl)-phthalimide,O=C1NC(=O)c2ccccc21,1,MC21,0.00,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
BTAHXAMVLNHNPB,Nicotianoside VI,C(=CCCC=CCOC1OCCCC1OC1CCCCO1)CCC=CCCCOC1CCC(OC2CCCCO2)CO1,10,MC03,12eV|18eV|20eV|22.5eV|25ev|30eV|35ev|40eV|45eV|50ev,LC-ESI-QTOF,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BTCSSZJGUNDROE,Gamma-Aminobutyric acid,__ACYCLIC__BTCSSZJGUNDROE,9,"MC02,MC20,MC22",0.6458333|10|100|20|30|30eV|40|6.0000000|60,"ESI-TOF,LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
BTNMPGBKDVTSJY,phenylpyruvic acid,c1ccccc1,7,"MC05,MC20","-10, -35, -60V|10|100|20|30|40|60","LC-ESI-ITFT,LC-ESI-QTOF",6,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
BUIOBTSUIYLOKG,Erioflorin,C=C1C(=O)OC2C=CCCC3OC3CCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BVJSKAUUFXBDOB,16:0 Lyso PG,__ACYCLIC__BVJSKAUUFXBDOB,3,"MC02,MC07",0.6458333|20-40eV|6.0000000,"ESI-TOF,LC-ESI-QTOF",2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BVLZHYPKYFERCH,γ-Isoalantolactone-Glutathione,O=C1CC2CC3=CCCCC3CC2O1,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BWKILASWCLJPBO,1-lauroyl-2-hydroxy-sn-glycero-3-phosphocholine,__ACYCLIC__BWKILASWCLJPBO,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
BWLBGMIXKSTLSX,Alpha-Hydroxyisobutyric acid,__ACYCLIC__BWLBGMIXKSTLSX,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
BXEZTCOKOLHMKY,Petunidin-3-coumaroyl rutinoside-5-glucoside,O=C(C=Cc1ccccc1)OC1CCC(OCC2CCCC(Oc3cc4c(OC5CCCCO5)cccc4[o+]c3-c3ccccc3)O2)OC1,2,MC19,35eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BXFFHSIDQOFMLE,INDOXYL SULFATE,c1ccc2[nH]ccc2c1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
BXNJHAXVSOCGBA,Harmine,c1ccc2c(c1)[nH]c1cnccc12,3,"MC21,MC25",0.3|15|15.00,"LC-ESI-ITFT,LC-ESI-QTOF",1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
BYMOGFTUZUEFHY,Dehydrotomatine,C1=C2CC(OC3CCC(OC4OCCC(OC5CCCCO5)C4OC4CCCCO4)CO3)CCC2C2CCC3C4CC5(CCCCN5)OC4CC3C2C1,2,MC19,35eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BYQWRZGQEZAOPQ,Alizarin 2-methyl ether,O=C1c2ccccc2C(=O)c2ccccc21,1,MC09,"15,30,45 (NCE)",LC-ESI-QFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
BYXHQQCXAJARLQ,Ala-Ala-Ala,__ACYCLIC__BYXHQQCXAJARLQ,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BZORFPDSXLZWJF,"N,N-DIMETHYL-1,4-PHENYLENEDIAMINE",c1ccccc1,4,"MC22,MC23",10|20|30eV|40,"LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
BZQFBWGGLXLEPQ,phosphoserine,__ACYCLIC__BZQFBWGGLXLEPQ,30,"MC05,MC10,MC20,MC22,MC23","-10, -35, -60V|10|100|15 / 50|20|30|30eV|40|60","LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
CABVTRNMFUVUDM,3-Hydroxy-3-methylglutaryl-CoA,c1ncc2ncn(C3CCCO3)c2n1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
CAGLGYNQQSIUGX,Kinetin riboside,c1coc(CNc2ncnc3c2ncn3C2CCCO2)c1,1,MC05,"-10, -35, -60V",LC-ESI-QTOF,0,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
CAHGCLMLTWQZNJ,lanosterol,C1CCC2C3=C(CCC2C1)C1CCCC1CC3,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
CAHKINHBCWCHCF,N-Acetyl-L-tyrosine,c1ccccc1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
CANZBRDGRHNSGZ,N-Carbobenzyloxy-L-valine,c1ccccc1,3,MC21,15|15.00,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
CARGFWOXPNIAKB,16-phenoxy tetranor Prostaglandin A2,O=C1C=CC(C=CCCOc2ccccc2)C1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CBIDRCWHNCKSTO,DMAPP,__ACYCLIC__CBIDRCWHNCKSTO,1,MC05,"-10, -35, -60V",LC-ESI-QTOF,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CBIQGHYKUKDTIF,Putative_Hellebosaponin D,C=C1CCC2(CC3C(CC4C3CCC3C4CC=C4CCCC(OC5OCCC(OC6CCCCO6)C5OC5CC(OC6CCCO6)CCO5)C43)O2)OC1,1,MC07,20-40eV,LC-ESI-QTOF,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CBOMORHDRONZRN,Prostaglandin E3,O=C1CCCC1,4,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
CBOQJANXLMLOSS,3-Ethoxy-4-hydroxybenzaldehyde,c1ccccc1,2,MC21,15,LC-ESI-QTOF,1,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
CBQJSKKFNMDLON,N-Acetyl-L-phenylalanine,c1ccccc1,10,"MC02,MC22,MC23",0.6458333|10|20|30eV|40|6.0000000,"ESI-TOF,LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
CBWGHEDGUILASE,CAY10580,O=C1CCCN1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
CCPPLLJZDQAOHD,12(13)-EpOME,C1CO1,1,MC07,20-40eV,LC-ESI-QTOF,0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
CCRCUPLGCSFEDV,Methylcinnamate,c1ccccc1,1,MC21,15.00,LC-ESI-QTOF,1,True,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False
CDAISMWEOUEBRE,Scyllitol,C1CCCCC1,19,"MC02,MC05,MC20,MC21,MC23","-10, -35, -60V|0.6458333|10|100|15|15.00|19.58|19.58 / 19.59|20|21.23|30|40|6.0000000|60","ESI-TOF,LC-ESI-ITFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
CDAWCLOXVUBKRW,2-AMINOPHENOL,c1ccccc1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
CDICDSOGTRCHMG,Sinapaldehyde,c1ccccc1,3,"MC05,MC11","-10, -35, -60V|50eV",LC-ESI-QTOF,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
CDOSHBSSFJOMGT,(-)-linalool,__ACYCLIC__CDOSHBSSFJOMGT,2,MC01,35 CID|HCD 90,APCI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
CDQCYBXRNLOTSU,17-phenyl trinor Prostaglandin F2-alpha diethyl amide,C(=CC1CCCC1)CCCc1ccccc1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CDUVSQMTLOYKTR,"13,14-dihydro-15-keto Prostaglandin E1",O=C1CCCC1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
CDZVJFRXJAUXPP,1-palmitoyl-2-glutaryl-sn-glycero-3-phosphocholine,__ACYCLIC__CDZVJFRXJAUXPP,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
CFFZDZCDUFSOFZ,"3,4-DIHYDROXYPHENYLACETATE",c1ccccc1,3,MC23,10|20|40,LC-ESI-QTOF,3,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
CFYLSUZUMMPFNC,20:0(2R-OH) Ceramide,__ACYCLIC__CFYLSUZUMMPFNC,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CGQCWMIAEPEHNQ,Vanillylmandelic acid,c1ccccc1,6,"MC02,MC22,MC23",0.6458333|10|20|30eV|40|6.0000000,"ESI-TOF,LC-ESI-QFT,LC-ESI-QTOF",3,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
CGSJXLIKVBJVRY,zymosterol,C1CCC2C3=C(CCC2C1)C1CCCC1CC3,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
CHBBSMUTOCUVDW,"7,8-Dimethoxychromen-2-one",O=c1ccc2ccccc2o1,2,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
CHIHQLCVLOXUJW,Benzoyl benzoate,O=C(OC(=O)c1ccccc1)c1ccccc1,1,MC21,15.00,LC-ESI-QTOF,1,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False
CHKPFVHCBRAVJP,Haageanolide,C=C1C(=O)OC2C=CCCC=CCCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
CHTHALBTIRVDBM,"2,5-Furandicarboxylic acid",c1ccoc1,1,MC05,"-10, -35, -60V",LC-ESI-QTOF,0,True,True,False,False,True,False,True,True,True,False,False,True,True,True,True,False,False
CIKGWCTVFSRMJU,dGDP,O=c1nc[nH]c2c1ncn2C1CCCO1,2,"MC05,MC23","-10, -35, -60V|40",LC-ESI-QTOF,1,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
CIMMACURCPXICP,Prostaglandin D1,O=C1CCCC1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
CITHEXJVPOWHKC,"1,2-dimyristoyl-sn-glycero-3-phosphocholine",__ACYCLIC__CITHEXJVPOWHKC,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
CIWBSHSKHKDKBQ,Ascorbic acid,O=C1C=CCO1,13,"MC10,MC20,MC22,MC23",10|100|15 / 50|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
CJDRUOGAGYHKKD,Ajmaline,c1ccc2c(c1)NC1C3CC4CCN3C3CC21CC43,1,MC12,"1, 35, 60",ESI-QTOF,0,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
CJXMVKYNVIGQBS,4-Hydroxycinnamaldehyde,c1ccccc1,2,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
CKIJIGYDFNXSET,Gluconasturtiin,N=C(CCc1ccccc1)SC1CCCCO1,3,MC21,15.00|18.31|24.15,LC-ESI-QTOF,3,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False
CKLJMWTZIZZHCS,Aspartic acid,__ACYCLIC__CKLJMWTZIZZHCS,18,"MC10,MC20,MC21,MC22,MC23",10|100|15 / 50|15.00|15.68|17.33|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
CKTSBUTUHBMZGZ,Deoxycytidine,O=c1ncccn1C1CCCO1,11,"MC20,MC22,MC23",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
CKUVNOCSBYYHIS,20(S)-Ginsenoside Rh2,C1CCC(OC2CCC3C(CCC4C5CCCC5CCC34)C2)OC1,5,MC09,"15,30,45 (NCE)",LC-ESI-QFT,0,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
CMHCOGHTKXUQKW,Prostaglandin E1 Alcohol,O=C1CCCC1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
CMKFQVZJOWHHDV,Catharanthine,C1=CC2C3CC1CN2CCc1c3[nH]c2ccccc12,1,MC08,30 eV,ESI-QTOF,1,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False
CMUNUTVVOOHQPW,Stachydrine,C1CC[NH2+]C1,1,MC10,30,LC-ESI-QTOF,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
CNFZDRIMILJQQC,Prostaglandin E2 p-acetamidophenyl ester,O=C(CCCC=CCC1CCCC1=O)Oc1ccccc1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CNWPIIOQKZNXBB,trihydroxycholestanoic acid,C1CCC2C(C1)CCC1C3CCCC3CCC21,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
COCNDHOPIHDTHK,5-Methoxyindoleacetate,c1ccc2[nH]ccc2c1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
COLNVLDHVKWLRT,L-Phenylalanine,c1ccccc1,33,"MC02,MC05,MC10,MC19,MC20,MC21,MC22,MC23","-10, -35, -60V|0.6458333|10|100|15 / 50|15.00|20|30|30eV|35.00|40|45eV|6.0000000|60","ESI-TOF,LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
CPAGZVLINCPJEH,3-Methylhistamine,c1c[nH]cn1,5,"MC02,MC22,MC23",0.6458333|10|30eV|40|6.0000000,"ESI-TOF,LC-ESI-QFT,LC-ESI-QTOF",2,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
CPPAWCQANCLZEO,5-Hydroxy-7-methoxychromen-2-one,O=c1ccc2ccccc2o1,1,MC19,45eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
CQJPSSJEHVNDFL,Vitexin 4''-O-glucoside,O=c1cc(-c2ccc(OC3CCCCO3)cc2)oc2c(C3CCCCO3)cccc12,1,MC07,20-40eV,LC-ESI-QTOF,0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
CQLRUIIRRZYHHS,isorhamnetin-3-O-glucoside,O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2ccccc12,4,"MC07,MC13,MC25",0.3|20-40eV|7-62eV,"LC-ESI-ITFT,LC-ESI-QTOF",1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
CQMVTHTYLSWGRI,3-methoxy Limaprost,O=C1CCCC1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
CQOVPNPJLQNMDC,Carnosine,c1c[nH]cn1,22,"MC02,MC20,MC22,MC23",0.6458333|10|100|20|30|30eV|40|6.0000000|60,"ESI-TOF,LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
CRDAMVZIKSXKFV,Farnesol,__ACYCLIC__CRDAMVZIKSXKFV,1,MC21,0.00,LC-ESI-QTOF,1,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
CRSFLLTWRCYNNX,Fraxin,O=c1ccc2cccc(OC3CCCCO3)c2o1,7,"MC11,MC19,MC21",15.00|20.18|20.33|45eV|50eV,"LC-ESI-ITFT,LC-ESI-QTOF",3,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
CRWBLMOPEKRINH,"S4:23(2,4,5,12)",C1CCC(OC2CCCO2)OC1,1,MC17,"-10,-35,-60V",LC-ESI-QTOF,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
CSMYCLLHRFFFLG,4-Hydroxy-3-indolylmethylglucosinolate,N=C(Cc1c[nH]c2ccccc12)SC1CCCCO1,2,MC11,50eV,LC-ESI-QTOF,1,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False
CSWGBLVUKVWCOS,14-Hydroxy-Costunolide,C=C1C(=O)OC2C=CCCC=CCCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
CSYYHGVTSAUQEW,Viguilenin,C=C1C(=O)OC2CCC3CCC(CCC12)O3,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CTJZWFCPUDPLME,Heraclenin,O=c1ccc2cc3ccoc3c(OCC3CO3)c2o1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
CTORLPNPQPAKGI,(Z)-alpha-Bergamotenoic acid,C1=CC2CC(C1)C2,1,MC17,"-10,-35,-60V",LC-ESI-QTOF,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CTPOHARTNNSRSR,Beraprost (sodium salt),c1ccc2c(c1)OC1CCCC21,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False
CTQQHQGBBMYJPT,"16,16-dimethyl Prostaglandin A1",O=C1C=CCC1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
CTXLUMAOXBULOZ,15(R)-15-methyl Prostaglandin D2,O=C1CCCC1,4,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
