key,scaffold_group,mh,muru_supported,plated_libraries,key_libraries,in_msnlib_v1_0,in_msnlib_16984129,parse_ok,parent_exact_mass,n_atoms_with_h,elements,mspred_elements_ok,multi_component,fiora_supported,mspred_supported,iceberg_ev_nce20,iceberg_ev_nce60,msg_folds,in_msg_any,in_msg_train_or_val,max_similarity_to_dev,novelty_bin
BCSNQWODUVGTJJ,O=C(NCc1[nH]nc2c1CCC2)c1noc2c1CCCC2,301.16590188,True,mcediv_50k,mcediv_50k,False,True,True,300.15862588,42,"C,H,N,O",True,False,True,True,12.0466360752,36.139908225599996,,False,False,0.2282608695652173,"Q1 [0.000,0.281)"
BCZUAADEACICHN,c1cnc2ccc(Sc3nnc4ccc(-c5cn[nH]c5)nn34)cc2c1,360.10259041600006,True,mcebio,mcebio,True,True,True,359.09531441600006,39,"C,H,N,S",True,False,True,True,14.404103616640002,43.21231084992001,train,True,True,0.3,"Q2 [0.281,0.319)"
BDGQLWARFIRCFX,O=C(NNC(=O)c1ccc(Cn2cccn2)o1)Nc1ccccc1,340.140415404,True,mcediv_50k,mcediv_50k,False,True,True,339.133139404,42,"C,H,N,O",True,False,True,True,13.60561661616,40.81684984848,,False,False,0.3578947368421052,"Q3 [0.319,0.364)"
BDLGGHQCHYCZJY,c1ccc(CSc2ccc3c(n2)CCCC3)cc1,311.121260196,True,mcediv_50k,mcediv_50k,False,True,True,310.113984196,40,"C,H,N,O,S",True,False,True,True,12.44485040784,37.33455122352,,False,False,0.3333333333333333,"Q3 [0.319,0.364)"
BDSOPJXPSMVLHF,O=S(=O)(NCc1cn(-c2ccccc2)nn1)C1CC1,295.085937308,True,enamdisc,enamdisc,False,True,True,294.078661308,34,"C,H,N,O,S",True,False,True,True,11.803437492319999,35.410312476959994,,False,False,0.2875,"Q2 [0.281,0.319)"
BENUHBSJOJMZEE,O=C(NCCN1CCCC1)c1cc(-c2ccc(CN3CCOCC3)cc2)nc2ccccc12,463.250380452,True,mcebio,mcebio,True,True,True,462.243104452,65,"C,F,H,N,O",True,False,True,True,18.53001521808,55.59004565424,train,True,True,0.3355704697986577,"Q3 [0.319,0.364)"
BEPSIJFLWYEYFY,c1ccc(-c2nccc(SCC3CCCO3)n2)nc1,288.11650916400004,True,enamdisc,enamdisc,False,True,True,287.10923316400005,37,"C,H,N,O,S",True,False,True,True,11.524660366560001,34.573981099680005,,False,False,0.35,"Q3 [0.319,0.364)"
BESADSOBFGZQOR,O=C(c1cc[nH]c1)N1CCC2(CC1)CC2,277.1546685,True,enamdisc,enamdisc,False,True,True,276.1473925,40,"C,H,N,O",True,False,True,True,11.08618674,33.25856022,,False,False,0.2352941176470588,"Q1 [0.000,0.281)"
BETQLUUATUHVEO,O=S(=O)(Nc1ccncc1)c1cccc2ccccc12,315.079789308,True,mcediv_50k,mcediv_50k,False,True,True,314.072513308,36,"C,H,N,O,S",True,False,True,True,12.60319157232,37.80957471696,,False,False,0.3703703703703703,"Q4 [0.364,1.000)"
BEUPATADTMQRKB,O=C1NC=C(C(=O)OCc2ccccc2)C(c2ccsc2)N1,343.111089436,True,mcediv_50k,mcediv_50k,False,True,True,342.103813436,42,"C,H,N,O,S",True,False,True,True,13.724443577439999,41.17333073232,,False,False,0.3814432989690721,"Q4 [0.364,1.000)"
BFJXOMJAHMJFPO,c1ccc(NC2Nc3ccnn3S2)cc1,301.00759868,True,mcediv_50k;mcescaf,mcediv_50k;mcescaf,True,True,True,300.00032268,28,"C,Cl,H,N,S",True,False,True,True,12.0403039472,36.1209118416,train,True,True,0.2790697674418604,"Q1 [0.000,0.281)"
BFKRYRTWTOFGFE,c1ccc(-c2nc(Cn3cc(-c4nc(-c5ccccn5)no4)nn3)co2)cc1,430.162213468,True,mcescaf,mcescaf,True,True,True,429.154937468,51,"C,H,N,O",True,False,True,True,17.206488538720002,51.61946561616,train,True,True,0.3178294573643411,"Q2 [0.281,0.319)"
BGFUNMISEOPTKI,O=C(NCC1(C2CCC2)CCC1)N1CCOCC1,325.24856888399995,True,enamdisc,enamdisc,False,True,True,324.24129288399996,55,"C,H,N,O",True,False,True,True,13.009942755359997,39.029828266079996,,False,False,0.2525252525252525,"Q1 [0.000,0.281)"
BGKAHDMWFVZXFB,C1=CC2CCC1CC2CNc1cc2nncn2cn1,270.17132160799997,True,enamdisc,enamdisc,False,True,True,269.164045608,39,"C,H,N",True,False,True,True,10.80685286432,32.42055859296,,False,False,0.2278481012658227,"Q1 [0.000,0.281)"
BGUIFRKTGBZZEW,O=C(CCCCCN1C(=O)c2ccccc2C1=O)Nc1ccccc1,395.160147804,True,mcediv_50k,mcediv_50k,False,True,True,394.152871804,51,"C,H,N,O",True,False,True,True,15.80640591216,47.41921773648,,False,False,0.3673469387755102,"Q4 [0.364,1.000)"
BHBWNYBKKMRJJJ,O=C(CCN1CCN(CC(c2ccccc2)N2CCCC2)CC1)c1ccccc1,424.275866928,True,mcescaf,mcescaf,True,True,True,423.268590928,65,"C,F,H,N,O",True,False,True,True,16.971034677120002,50.91310403136,train,True,True,0.391304347826087,"Q4 [0.364,1.000)"
BHGYEFGSVNXEME,c1coc(C2CCC2)n1,168.065519148,True,enammol,enammol,False,True,True,167.058243148,21,"C,H,N,O",True,False,True,True,6.72262076592,20.16786229776,,False,False,0.2205882352941176,"Q1 [0.000,0.281)"
BHJJWVDKNXABFS,O=c1c2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n2c3ccccc3nc2n1-c1ccccc1,531.2615335800001,True,mcebio,mcebio,True,True,True,530.2542575800001,70,"C,H,N,O",True,False,True,True,21.250461343200005,63.75138402960001,train,True,True,0.304635761589404,"Q2 [0.281,0.319)"
BHRKUGSUIQSGBW,O=C(c1cccnc1)N1CC(S(=O)(=O)C2CCCCC2)C1,309.1267395,True,mcediv_50k,mcediv_50k,False,True,True,308.1194635,41,"C,H,N,O,S",True,False,True,True,12.36506958,37.095208740000004,,False,False,0.3404255319148936,"Q3 [0.319,0.364)"
BIKLEXHQPRSEGF,O=C(c1noc2c1CCCC2)N1CCC(Oc2ccccn2)C1,328.16556753200007,True,mcediv_50k,mcediv_50k,False,True,True,327.1582915320001,45,"C,H,N,O",True,False,True,True,13.126622701280002,39.37986810384001,,False,False,0.2568807339449541,"Q1 [0.000,0.281)"
BITDNCVNFSAXOX,O=C(c1cn[nH]c1)N1CC2COCC2C1,266.11353196,True,enamdisc,enamdisc,False,True,True,265.10625596,34,"C,H,N,O",True,False,True,True,10.6445412784,31.9336238352,,False,False,0.198019801980198,"Q1 [0.000,0.281)"
BIWCPSVCCADONB,O=C(Nc1cnc2oncc2c1)c1ccccc1,347.080851928,True,enamdisc,enamdisc,False,True,True,346.073575928,38,"C,H,N,O,S",True,False,True,True,13.88323407712,41.64970223136,,False,False,0.3033707865168539,"Q2 [0.281,0.319)"
BIXQBFHFNVZCFS,O=C(c1cccc(CNc2ccccn2)c1)N1CCCCC1,367.212852072,True,enamdisc,enamdisc,False,True,True,366.205576072,53,"C,H,N,O",True,False,True,True,14.68851408288,44.06554224864,,False,False,0.3174603174603174,"Q2 [0.281,0.319)"
BKMVRPBCDZHYMW,c1ccc2c(c1)ncn2C1CN(c2ncnc3ncccc23)C1,317.15092051199997,True,mcediv_50k,mcediv_50k,False,True,True,316.143644512,40,"C,H,N",True,False,True,True,12.68603682048,38.058110461439995,,False,False,0.3333333333333333,"Q3 [0.319,0.364)"
BKPSKJNGIIQQHD,O=c1ccoc2c1OC=CC2c1cccs1,336.0536341360001,True,mcediv_50k;mcescaf,mcediv_50k;mcescaf,True,True,True,335.0463581360001,36,"C,H,N,O,S",True,False,True,True,13.442145365440004,40.32643609632001,val,True,True,0.247787610619469,"Q1 [0.000,0.281)"
BKSKLJYSDDJGFN,O=c1c2nncn2ccn1Cc1ccccc1,418.170750228,True,mcescaf,mcescaf,True,True,True,417.163474228,53,"C,F,H,N,O,S",True,False,True,True,16.72683000912,50.18049002736,test,True,False,0.2871287128712871,"Q2 [0.281,0.319)"
BKYCYFOUFAIZEB,O=C(c1cccs1)N1CCCN(c2nnc3ccccn23)CC1,430.0710694400001,True,mcediv_50k,mcediv_50k,False,True,True,429.0637934400001,43,"C,Cl,F,H,N,O,S",True,False,True,True,17.202842777600004,51.608528332800006,,False,False,0.2695652173913043,"Q1 [0.000,0.281)"
BKZJASDNYYHTNY,O=C(C1CCCC1)N1CCC(c2noc(-c3ccccc3)n2)CC1,326.18630297600004,True,mcediv_50k,mcediv_50k,False,True,True,325.17902697600005,47,"C,H,N,O",True,False,True,True,13.04745211904,39.14235635712001,,False,False,0.422680412371134,"Q4 [0.364,1.000)"
BLBVUOMHCIFTHX,O=C(c1cccs1)N1CCCSCC1CN1CCCCC1,325.140281388,True,mcediv_50k,mcediv_50k,False,True,True,324.133005388,45,"C,H,N,O,S",True,False,True,True,13.00561125552,39.01683376656,,False,False,0.28125,"Q2 [0.281,0.319)"
BLHYMFMAAZZCAY,O=C(NC1CCCCC1)NC1CCN(C(=O)c2ccco2)CC1,336.19178228,True,enamdisc,enamdisc,False,True,True,335.18450628,49,"C,H,N,O",True,False,True,True,13.4476712912,40.3430138736,,False,False,0.2647058823529412,"Q1 [0.000,0.281)"
BLKBWQVVNTURPT,O=C(c1cccnc1)N1CCC(COc2ccc3nc(C4CC4)cn3n2)CC1,446.17983560400006,True,mcediv_50k,mcediv_50k,False,True,True,445.17255960400007,54,"C,F,H,N,O",True,False,True,True,17.847193424160004,53.54158027248001,,False,False,0.3356164383561644,"Q3 [0.319,0.364)"
BLLLAUHTNAVSQR,O=C(NCCc1ccccc1)C1CCCN1S(=O)(=O)c1ccccc1,559.233329808,True,mcebio,mcebio,True,True,True,558.226053808,73,"C,H,N,O,S",True,False,True,True,22.369333192320003,67.10799957696001,train,True,True,0.3037037037037037,"Q2 [0.281,0.319)"
BMCAMMQVILUNCT,O=C(Cn1cnc2cc3c(cc21)OCCO3)NCc1ccc2c(c1)OCCCO2,478.1584314639999,True,mcescaf,mcescaf,True,True,True,477.1511554639999,56,"C,F,H,N,O",True,False,True,True,19.126337258559992,57.37901177567999,val,True,True,0.25,"Q1 [0.000,0.281)"
BMVMGFGRBGPRDH,O=C1NC(=O)C(CNC(=O)c2ccc(OC3CC3)cc2)(c2ncc[nH]2)N1,406.132136464,True,enamdisc,enamdisc,False,True,True,405.124860464,46,"C,F,H,N,O",True,False,True,True,16.24528545856,48.73585637568,,False,False,0.2844827586206896,"Q2 [0.281,0.319)"
BNAJBHQYPDQDHF,O=C(NCCc1nnc(-c2ccccc2)[nH]1)c1ccn[nH]1,325.17713526,True,enamdisc,enamdisc,False,True,True,324.16985926,44,"C,H,N,O",True,False,True,True,13.007085410399998,39.0212562312,,False,False,0.3414634146341463,"Q3 [0.319,0.364)"
BNMUVPXAQIHTGJ,c1cc(N2CCN(C3CCC3)CC2)ncn1,343.058655708,True,mcescaf,mcescaf,True,True,True,342.051379708,38,"Br,C,H,N,S",True,False,True,True,13.722346228320001,41.167038684960005,val,True,True,0.2352941176470588,"Q1 [0.000,0.281)"
BNUUXJPTQPFFMJ,O=C(NCc1ccccn1)c1cnc2ccccn12,329.11636484400003,True,enamdisc,enamdisc,False,True,True,328.10908884400004,40,"C,Cl,H,N,O",True,False,True,True,13.164654593760002,39.49396378128001,,False,False,0.3655913978494624,"Q4 [0.364,1.000)"
BNZABISKRJJYLZ,O=C(Cc1ccccc1)NCc1ccc(-c2cccs2)o1,316.080203908,True,mcediv_50k,mcediv_50k,False,True,True,315.072927908,36,"C,F,H,N,O,S",True,False,True,True,12.643208156319998,37.92962446896,,False,False,0.375,"Q4 [0.364,1.000)"
BOVYLWQUFXHVPU,c1ccc(Nc2ccc(-c3ccccc3)nn2)cc1,316.105608044,True,mcediv_50k,mcediv_50k,False,True,True,315.098332044,35,"C,F,H,N",True,False,True,True,12.644224321760001,37.93267296528,,False,False,0.5316455696202531,"Q4 [0.364,1.000)"
BOZDPIKRMXVMLL,O=C(CSc1cc(N2CCN(c3ccccc3)CC2)ncn1)NCCCc1ccccc1,492.24277229600006,True,mcediv_50k,mcediv_50k,False,True,True,491.23549629600006,68,"C,H,N,O,S",True,False,True,True,19.68971089184,59.06913267552001,,False,False,0.3307086614173228,"Q3 [0.319,0.364)"
BPHQJZIBRMWVHM,O=C1CN(c2ccccn2)CCN1,270.02365010399996,True,enamdisc,enamdisc,False,True,True,269.01637410399996,27,"Br,C,H,N,O",True,False,True,True,10.800946004159998,32.40283801248,,False,False,0.3442622950819672,"Q3 [0.319,0.364)"
BRRNOCJIAXDCCX,O=c1occc2cccc(Oc3ccccc3)c12,471.2013439199999,True,nihnp,nihnp,True,True,True,470.1940679199999,64,"C,H,O",True,False,True,True,18.848053756799995,56.54416127039998,train,True,True,0.3153153153153153,"Q2 [0.281,0.319)"
BRRUKVHCJQONIC,c1ccc(Nc2ccnc(-n3cccn3)n2)cc1,323.161485196,True,mcediv_50k,mcediv_50k,False,True,True,322.154209196,42,"C,H,N,O",True,False,True,True,12.926459407840001,38.77937822352,,False,False,0.3414634146341463,"Q3 [0.319,0.364)"
BRYBRYIWTSAFGP,O=C(NCc1cc2ccccc2[nH]1)C1CC(=O)N(c2ccccc2)C1,384.151809288,True,enamdisc,enamdisc,False,True,True,383.144533288,47,"C,F,H,N,O",True,False,True,True,15.36607237152,46.09821711456,,False,False,0.3232323232323232,"Q3 [0.319,0.364)"
BSBPSAZERAVRKV,O=C(Cc1cccs1)Nc1ccc(-c2nc3ccccc3[nH]2)cc1,348.11650916400004,True,mcediv_50k;mcescaf,mcediv_50k;mcescaf,True,True,True,347.10923316400005,42,"C,H,N,O,S",True,False,True,True,13.924660366560001,41.77398109968001,train,True,True,0.3398058252427184,"Q3 [0.319,0.364)"
BSCMOTNOTCLFAK,c1nnc2n1CCCC2,182.092402592,True,enammol,enammol,False,True,True,181.085126592,24,"C,H,N,O",True,False,True,True,7.2836961036800005,21.85108831104,,False,False,0.238095238095238,"Q1 [0.000,0.281)"
BSJPMHJORMRSQN,O=C(Nc1ccccc1)c1cc[nH]c(=O)c1,293.06874595600004,True,enamdisc,enamdisc,False,True,True,292.06146995600005,33,"C,Cl,H,N,O",True,False,True,True,11.72274983824,35.16824951472,,False,False,0.3333333333333333,"Q3 [0.319,0.364)"
BSMLWBZCPLWOQP,O=C(Cc1ccco1)NC1CCCc2ncncc21,272.139352784,True,enamdisc,enamdisc,False,True,True,271.132076784,37,"C,H,N,O",True,False,True,True,10.88557411136,32.656722334079994,,False,False,0.2592592592592592,"Q1 [0.000,0.281)"
BSOZCUZSZCZDIC,O=C(CN1C(=O)C2CCCCC2C1=O)NC1CCc2ccccc21,375.146996276,True,enamdisc,enamdisc,False,True,True,374.139720276,49,"C,Cl,H,N,O",True,False,True,True,15.00587985104,45.01763955312,,False,False,0.3398058252427184,"Q3 [0.319,0.364)"
BSVVNMUTODIFDS,O=C(c1cscn1)N1CCCc2ccccc21,332.10633840400004,True,enamdisc,enamdisc,False,True,True,331.09906240400005,40,"C,H,N,O,S",True,False,True,True,13.284253536160001,39.852760608480004,,False,False,0.282051282051282,"Q2 [0.281,0.319)"
BTXPYUXHDAOVKP,O=C(Nc1ccc(C(=O)N2CCCCCC2)cc1)N1CCCCC1,390.2387324719999,True,enamdisc,enamdisc,False,True,True,389.23145647199993,59,"C,H,N,O",True,False,True,True,15.609549298879996,46.828647896639986,,False,False,0.3130434782608696,"Q2 [0.281,0.319)"
BUEZRZYWJCLHNV,c1ccc(-c2ccc(N3CC(NCc4[nH]nc5c4CCCC5)C3)nn2)cc1,407.2353990840001,True,mcediv_50k,mcediv_50k,False,True,True,406.22812308400006,57,"C,F,H,N",True,False,True,True,16.289415963360003,48.86824789008001,,False,False,0.2763157894736842,"Q1 [0.000,0.281)"
BUKWRGFGAJBFNQ,c1ccc(COc2ccccc2CNCC2CCNCC2)cc1,329.20236764000003,True,mcediv_50k,mcediv_50k,False,True,True,328.19509164000004,49,"C,F,H,N,O",True,False,True,True,13.1680947056,39.5042841168,,False,False,0.36,"Q3 [0.319,0.364)"
BUQUTUPGCXTRMB,O=C(Nc1ccccc1)C1CCCN(c2ccc(-c3ccccc3)nn2)C1,450.169128688,True,mcediv_50k,mcediv_50k,False,True,True,449.161852688,56,"C,Cl,H,N,O",True,False,True,True,18.00676514752,54.020295442560005,,False,False,0.3392857142857143,"Q3 [0.319,0.364)"
BURFVHLJIGXODD,c1ccc(-c2nnc3sc(-c4cnns4)nn23)cc1,369.0198468840001,True,mcescaf,mcescaf,True,True,True,368.0125708840001,31,"C,F,H,N,S",True,False,True,True,14.760793875360005,44.28238162608002,test,True,False,0.3118279569892473,"Q2 [0.281,0.319)"
BUZPAJGYMKBXDY,c1cc(-c2cc[nH]n2)c[nH]1,192.076752528,True,enammol,enammol,False,True,True,191.069476528,23,"C,H,N,O",True,False,True,True,7.68307010112,23.04921030336,,False,False,0.28,"Q1 [0.000,0.281)"
BVCDDXOESWZVOT,O=C(CN1c2ccccc2N(C2CC2)S1(=O)=O)NCc1ccccc1,376.112566656,True,mcediv_50k,mcediv_50k,False,True,True,375.105290656,44,"C,F,H,N,O,S",True,False,True,True,15.044502666240001,45.13350799872,,False,False,0.3274336283185841,"Q3 [0.319,0.364)"
BVQBXYQDGODMQG,O=S(=O)(Nc1ccc2occc2c1)c1ccccc1,432.14753452,True,mcescaf,mcescaf,True,True,True,431.14025852,55,"C,H,N,O,S",True,False,True,True,17.285901380800002,51.8577041424,train,True,True,0.2989690721649484,"Q2 [0.281,0.319)"
BVQSTMZIVYBGIP,O=C(Cc1ccccc1)N1CCc2[nH]ncc2C1,286.155002848,True,enamdisc,enamdisc,False,True,True,285.147726848,40,"C,H,N,O",True,False,True,True,11.44620011392,34.33860034176,,False,False,0.3544303797468354,"Q3 [0.319,0.364)"
BVROHWVEAHLAOW,c1cnc2c(c1)COC21CCNCC1,191.117889068,True,mcediv_50k,mcediv_50k,False,True,True,190.110613068,28,"C,H,N,O",True,False,True,True,7.644715562720001,22.934146688160002,,False,False,0.2096774193548387,"Q1 [0.000,0.281)"
BVZKKWIGFIXJNB,O=C(COc1ccccc1)N1CCc2ccccc21,327.133933056,True,mcediv_50k,mcediv_50k,False,True,True,326.126657056,42,"C,H,N,O",True,False,True,True,13.085357322239998,39.25607196671999,,False,False,0.3854166666666667,"Q4 [0.364,1.000)"
BWXRQUKYRWVOAI,O=C(NCCc1c[nH]c2ccccc12)c1ccc(CSc2ncccn2)o1,407.153622944,True,mcediv_50k,mcediv_50k,False,True,True,406.146346944,51,"C,H,N,O,S",True,False,True,True,16.28614491776,48.85843475328,,False,False,0.3539823008849557,"Q3 [0.319,0.364)"
BXJLSOYPEVWPMW,O=C(Nn1cnc2sccc2c1=O)c1ccccc1,426.1093730959999,True,mcescaf,mcescaf,True,True,True,425.1020970959999,47,"C,F,H,N,O,S",True,False,True,True,17.04437492384,51.13312477151999,val,True,True,0.312,"Q2 [0.281,0.319)"
BXVNPOBNVRBOOV,O=C(Nc1ccc2nc(N3CCOCC3)ccc2c1)C1CCCCC1,354.217603104,True,mcebio,mcebio,True,True,True,353.210327104,53,"C,H,N,O",True,False,True,True,14.168704124159998,42.50611237248,train,True,True,0.324074074074074,"Q3 [0.319,0.364)"
BYCNPTPUVLATSZ,O=C(c1ccccc1)N1CCC(OCC2CC2)C1,320.18563428,True,mcediv_50k;mcescaf,mcediv_50k;mcescaf,True,True,True,319.17835828,48,"C,H,N,O",True,False,True,True,12.807425371199999,38.4222761136,train,True,True,0.2795698924731182,"Q1 [0.000,0.281)"
BYHAEYKWLAHVLA,O=C(NC1CCNCC1)c1ccncc1,263.186637324,True,enamdisc,enamdisc,False,True,True,262.179361324,41,"C,H,N,O",True,False,True,True,10.52746549296,31.58239647888,,False,False,0.3174603174603174,"Q2 [0.281,0.319)"
BZBJCNGGFLEQSZ,O=S(=O)(NC1C=CCC1)c1ccccc1,296.095105024,True,enamdisc,enamdisc,False,True,True,295.08782902400003,37,"C,H,N,O,S",True,False,True,True,11.843804200960001,35.53141260288,,False,False,0.3,"Q2 [0.281,0.319)"
CARWQKYPLUCULM,O=C(C1Cc2ccccc2O1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,382.15614572,True,enamdisc,enamdisc,False,True,True,381.14886972,48,"C,F,H,N,O",True,False,True,True,15.2862458288,45.8587374864,,False,False,0.3228346456692913,"Q3 [0.319,0.364)"
CBCZNOWRGCVANB,O=C(Nc1nc2c(s1)CNCC2)c1ccsc1,266.041629972,True,mcediv_50k,mcediv_50k,False,True,True,265.034353972,28,"C,H,N,O,S",True,False,True,True,10.64166519888,31.924995596640002,,False,False,0.2282608695652173,"Q1 [0.000,0.281)"
CBOILYWGDYYPHQ,O=C(c1ccn[nH]1)N1CCC(Oc2ccoc(=O)c2)CC1,332.16048215200004,True,mcediv_50k,mcediv_50k,False,True,True,331.15320615200005,45,"C,H,N,O",True,False,True,True,13.286419286080001,39.85925785824,,False,False,0.2717391304347826,"Q1 [0.000,0.281)"
CBVLAZRZVZETGE,O=c1nc[nH]c2c(-c3nc4ccccc4[nH]3)c(Nc3ccccc3)sc12,360.09135703600003,True,mcescaf,mcescaf,True,True,True,359.08408103600004,39,"C,H,N,O,S",True,False,True,True,14.403654281440001,43.21096284432001,test,True,False,0.3809523809523809,"Q4 [0.364,1.000)"
CBXIUTUGCKZFOM,O=C(Cn1nc2ccc(SC3CCCCC3)nn2c1=O)Nc1ccccc1,432.125549624,True,mcescaf,mcescaf,True,True,True,431.11827362400004,51,"C,Cl,H,N,O,S",True,False,True,True,17.28502198496,51.85506595488,test,True,False,0.3214285714285714,"Q3 [0.319,0.364)"
CCAWRGNYALGPQH,O=C(Nc1ccccc1)Nc1cc(S(=O)(=O)NC2CC2)ccc1-c1ccsc1,482.081444096,True,mcebio,mcebio,True,True,True,481.074168096,50,"C,F,H,N,O,S",True,False,True,True,19.28325776384,57.849773291519995,val,True,True,0.3714285714285714,"Q4 [0.364,1.000)"
CCDWWLNVXHSPJQ,O=C(CS(=O)(=O)c1cn(Cc2ccccc2)c2ccccc12)N1CCCCC1,445.13471734,True,mcediv_50k,mcediv_50k,False,True,True,444.12744134,55,"C,Cl,H,N,O,S",True,False,True,True,17.8053886936,53.416166080800004,,False,False,0.3584905660377358,"Q3 [0.319,0.364)"
CCHUDPANZXHQCS,C=C1NC(=O)Cn2c1nc1c(c2=O)C=CC=CO1,328.16556753199995,True,nihnp,nihnp,True,True,True,327.15829153199996,45,"C,H,N,O",True,False,True,True,13.126622701279997,39.379868103839996,train,True,True,0.2476190476190476,"Q1 [0.000,0.281)"
CCMVQBVRSLJGSA,c1ccc(-c2nnc3n2CCCC3)cc1,260.139352784,True,enamdisc,enamdisc,False,True,True,259.132076784,36,"C,H,N,O",True,False,True,True,10.40557411136,31.216722334079996,,False,False,0.2763157894736842,"Q1 [0.000,0.281)"
CCXSWAYXECDRLI,c1nnc2n1CCCC2,321.153286508,True,mcediv_50k;mcescaf,mcediv_50k;mcescaf,True,True,True,320.146010508,41,"C,F,H,N,O",True,False,True,True,12.84613146032,38.53839438096,train,True,True,0.2359550561797752,"Q1 [0.000,0.281)"
CDAHWTKQTPFQMA,O=C(NCc1n[nH]c2c1COCC2)c1ccccc1,330.144832088,True,mcediv_50k,mcediv_50k,False,True,True,329.137556088,43,"C,H,N,O",True,False,True,True,13.205793283519998,39.61737985056,,False,False,0.3265306122448979,"Q3 [0.319,0.364)"
CDOOFZZILLRUQH,O=C(Nc1cccc(-c2c[nH]c(=O)c(Nc3ccc(C4NCCNC4=O)cc3)n2)c1)c1cc2c(s1)CCCC2,597.2642360120001,True,mcebio,mcebio,True,True,True,596.256960012,79,"C,H,N,O,S",True,False,True,True,23.89056944048,71.67170832144001,train,True,True,0.2699386503067484,"Q1 [0.000,0.281)"
CDOVQLNZFMAUPR,O=C(Cn1ncccc1=O)NCCn1cccc1,329.12198638,True,mcediv_50k,mcediv_50k,False,True,True,328.11471038,38,"C,F,H,N,O",True,False,True,True,13.1648794552,39.494638365600004,,False,False,0.3010752688172043,"Q2 [0.281,0.319)"
CDVGODLGLDLNQH,O=C(Cc1cnn2ccccc12)N1CCCCC1,302.149917468,True,enamdisc,enamdisc,False,True,True,301.142641468,41,"C,H,N,O",True,False,True,True,12.08599669872,36.25799009616,,False,False,0.2830188679245283,"Q2 [0.281,0.319)"
CDYXHFJRERDZAF,O=C(Nc1ccccc1)c1cnc(C2CC2)nc1,255.124037068,True,enamdisc,enamdisc,False,True,True,254.116761068,33,"C,H,N,O",True,False,True,True,10.20496148272,30.61488444816,,False,False,0.4507042253521127,"Q4 [0.364,1.000)"
CEAQUIJPGSBKQW,O=C(CSc1ccccc1)Nc1nncs1,310.06784472000004,True,mcediv_50k,mcediv_50k,False,True,True,309.06056872000005,35,"C,H,N,O,S",True,False,True,True,12.402713788800002,37.20814136640001,,False,False,0.3375,"Q3 [0.319,0.364)"
CEATZYQPNBTDBT,O=C(c1cc(-c2ccccc2)c[nH]1)N1CCCNCC1,342.21760310400003,True,mcediv_50k,mcediv_50k,False,True,True,341.21032710400004,52,"C,H,N,O",True,False,True,True,13.688704124160001,41.066112372480006,,False,False,0.2991452991452991,"Q2 [0.281,0.319)"
CENBTWLOCOPWCJ,O=c1c2ccccc2nc(-c2ccccc2)n1CCCn1ccnc1,345.17098726,True,mcediv_50k;mcescaf,mcediv_50k;mcescaf,True,True,True,344.16371126,46,"C,H,N,O",True,False,True,True,13.8068394904,41.4205184712,val,True,True,0.3548387096774194,"Q3 [0.319,0.364)"
CESUIKFOJMCHSH,c1ccc2c(c1)c(N1CCCCC1)nc1cnnn12,326.16115084800003,True,mcediv_50k,mcediv_50k,False,True,True,325.15387484800004,43,"C,H,N,O",True,False,True,True,13.04644603392,39.13933810176,,False,False,0.3370786516853932,"Q3 [0.319,0.364)"
CETGOKXYTQDJAW,c1cc(N2CCN(c3ncnc4cc[nH]c34)CC2)ncn1,328.168047796,True,mcediv_50k,mcediv_50k,False,True,True,327.160771796,42,"C,F,H,N",True,False,True,True,13.126721911839999,39.38016573552,,False,False,0.2454545454545454,"Q1 [0.000,0.281)"
CFKPTUMUVYJNMQ,O=c1[nH]c(-c2ncno2)cc2ccccc12,284.13935278400004,True,enamdisc,enamdisc,False,True,True,283.13207678400005,38,"C,H,N,O",True,False,True,True,11.36557411136,34.096722334080006,,False,False,0.3555555555555555,"Q3 [0.319,0.364)"
CGHGBIAKIBKMMP,O=C(Cc1ccccc1)NC1CCC(c2ccccc2)CC1,394.162454224,True,enamdisc,enamdisc,False,True,True,393.155178224,50,"C,F,H,N,O",True,False,True,True,15.766498168959998,47.29949450688,,False,False,0.4077669902912621,"Q4 [0.364,1.000)"
CGICKDULVNXGDY,O=C(NC1CCOC1)c1cccc2cccnc12,261.103381876,True,enamdisc,enamdisc,False,True,True,260.096105876,32,"C,F,H,N,O",True,False,True,True,10.44413527504,31.33240582512,,False,False,0.3010752688172043,"Q2 [0.281,0.319)"
CGKJMPDJLLQQDR,c1ccc2nc(N3CCN(c4ccc(C5CC5)nn4)CC3)cnc2c1,347.197870704,True,mcediv_50k,mcediv_50k,False,True,True,346.19059470400003,48,"C,H,N",True,False,True,True,13.887914828160001,41.663744484480006,,False,False,0.3297872340425531,"Q3 [0.319,0.364)"
CGOFKCJBPKBWCC,O=C(Nc1cn[nH]c1)c1ccc2ncccc2c1,321.09577163200004,True,enamdisc,enamdisc,False,True,True,320.08849563200005,34,"C,F,H,N,O",True,False,True,True,12.843830865280001,38.53149259584001,,False,False,0.3908045977011494,"Q4 [0.364,1.000)"
